Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.23,68.47
0.01,7393.00,2.00,0.00,0.00,1.00,0.00,0.00,62.07,62.51
0.02,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,56.47,57.06
0.03,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,51.37,52.10
0.03,7388.00,2.00,0.00,0.00,6.00,0.00,0.00,46.73,47.56
0.04,7385.00,4.00,0.00,0.00,7.00,0.00,0.00,42.51,43.42
0.05,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,38.67,39.64
0.06,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,35.18,36.19
0.06,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,32.01,33.03
0.07,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,29.12,30.16
0.08,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,26.49,27.53
0.08,7383.00,5.00,0.00,0.00,8.00,0.00,0.00,24.10,25.13
0.09,7383.00,4.00,1.00,0.00,8.00,0.00,0.00,1524.24,22.95
0.10,7381.00,6.00,1.00,0.00,8.00,0.00,0.00,2888.94,20.95
0.10,7378.00,8.00,1.00,0.00,9.00,0.00,0.00,4130.45,19.12
0.11,7376.00,8.00,2.00,0.00,10.00,0.00,0.00,6762.19,17.46
0.12,7373.00,10.00,3.00,0.00,9.00,1.00,0.00,10658.66,30.96
0.12,7369.00,14.00,3.00,0.00,8.00,2.00,0.00,14203.36,58.31
0.13,7367.00,16.00,3.00,0.00,8.00,2.00,0.00,17428.05,83.28
0.14,7365.00,18.00,3.00,0.00,7.00,3.00,0.00,20361.62,121.10
0.15,7364.00,18.00,3.00,0.00,8.00,3.00,0.00,23030.36,155.62
0.15,7362.00,20.00,3.00,0.00,8.00,3.00,0.00,25458.17,187.14
0.16,7359.00,21.00,4.00,0.00,9.00,3.00,0.00,29169.12,215.92
0.17,7355.00,23.00,5.00,0.00,10.00,3.00,0.00,34047.37,242.18
0.17,7350.00,27.00,5.00,0.00,11.00,3.00,0.00,38485.21,266.16
0.18,7349.00,27.00,6.00,0.00,11.00,3.00,0.00,44024.73,288.06
0.19,7341.00,31.00,7.00,0.00,14.00,3.00,0.00,50566.47,308.04
0.19,7334.00,36.00,7.00,0.00,16.00,3.00,0.00,56517.64,326.29
0.20,7326.00,40.00,8.00,0.00,18.00,4.00,0.00,63433.86,357.97
0.21,7320.00,44.00,9.00,0.00,19.00,4.00,0.00,71228.01,386.89
0.22,7316.00,46.00,10.00,0.00,20.00,4.00,0.00,79820.84,413.30
0.22,7312.00,45.00,13.00,0.00,22.00,4.00,0.00,92144.87,437.40
0.23,7299.00,54.00,15.00,0.00,23.00,5.00,0.00,106360.94,474.43
0.24,7287.00,60.00,16.00,0.00,28.00,5.00,0.00,120795.93,508.23
0.24,7279.00,66.00,15.00,1.00,29.00,6.00,0.00,132425.45,554.12
0.25,7273.00,66.00,18.00,1.00,31.00,7.00,0.00,147512.01,611.03
0.26,7262.00,70.00,20.00,2.00,35.00,7.00,0.00,164241.23,662.98
0.26,7252.00,73.00,23.00,2.00,38.00,8.00,0.00,183967.11,725.44
0.27,7242.00,82.00,23.00,2.00,35.00,12.00,0.00,201912.17,842.55
0.28,7233.00,85.00,22.00,4.00,39.00,13.00,0.00,216734.89,964.48
0.28,7220.00,86.00,25.00,5.00,47.00,13.00,0.00,234726.38,1075.80
0.29,7207.00,92.00,28.00,5.00,50.00,14.00,0.00,255600.59,1192.45
0.30,7197.00,96.00,32.00,6.00,51.00,14.00,0.00,280599.57,1298.94
0.31,7170.00,107.00,33.00,7.00,63.00,16.00,0.00,304844.01,1426.20
0.31,7157.00,112.00,34.00,9.00,67.00,17.00,0.00,328402.03,1557.41
0.32,7146.00,118.00,35.00,11.00,66.00,19.00,1.00,351335.60,1707.23
0.33,7133.00,125.00,37.00,12.00,67.00,19.00,3.00,375203.40,1844.01
0.33,7108.00,139.00,41.00,13.00,69.00,21.00,5.00,402925.74,1998.93
0.34,7096.00,142.00,46.00,13.00,71.00,23.00,5.00,435656.91,2170.40
0.35,7080.00,147.00,47.00,14.00,78.00,24.00,6.00,466935.51,2341.97
