Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,2.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7393.00,3.00,0.00,0.00,0.00,0.00,0.00,68.47,68.47
0.01,7391.00,5.00,0.00,0.00,0.00,0.00,0.00,62.51,62.51
0.02,7389.00,4.00,1.00,0.00,2.00,0.00,0.00,1559.38,57.06
0.03,7379.00,11.00,1.00,0.00,5.00,0.00,0.00,2925.91,52.10
0.03,7371.00,16.00,2.00,0.00,7.00,0.00,0.00,5675.76,47.56
0.04,7365.00,21.00,3.00,0.00,6.00,1.00,0.00,9688.48,58.44
0.05,7351.00,31.00,6.00,0.00,7.00,1.00,0.00,17858.72,68.38
0.06,7332.00,50.00,6.00,0.00,7.00,1.00,0.00,25317.54,77.44
0.06,7327.00,53.00,8.00,0.00,7.00,1.00,0.00,35131.49,85.72
0.07,7313.00,66.00,9.00,0.00,7.00,1.00,0.00,45593.20,93.28
0.08,7299.00,78.00,10.00,0.00,8.00,1.00,0.00,56646.26,100.18
0.08,7286.00,89.00,11.00,0.00,9.00,1.00,0.00,68239.18,106.48
0.09,7273.00,98.00,14.00,0.00,10.00,1.00,0.00,83329.57,112.23
0.10,7253.00,114.00,16.00,1.00,11.00,1.00,0.00,100110.57,117.48
0.10,7235.00,120.00,23.00,4.00,13.00,1.00,0.00,125946.55,122.28
0.11,7207.00,142.00,29.00,4.00,13.00,0.00,1.00,158546.71,111.63
0.12,7187.00,159.00,30.00,6.00,13.00,0.00,1.00,189810.50,101.91
0.12,7162.00,177.00,37.00,6.00,13.00,0.00,1.00,228868.15,93.04
0.13,7133.00,198.00,40.00,9.00,15.00,0.00,1.00,269031.75,84.93
0.14,7100.00,226.00,44.00,9.00,15.00,1.00,1.00,311707.32,92.56
0.15,7066.00,253.00,48.00,11.00,15.00,2.00,1.00,356676.11,114.55
0.15,7043.00,270.00,50.00,13.00,16.00,3.00,1.00,400733.84,149.64
0.16,7015.00,287.00,55.00,18.00,16.00,4.00,1.00,448466.75,196.71
0.17,6984.00,307.00,63.00,21.00,15.00,5.00,1.00,504061.79,254.69
0.17,6940.00,340.00,72.00,21.00,17.00,5.00,1.00,568336.64,307.63
0.18,6900.00,369.00,80.00,22.00,19.00,5.00,1.00,639033.20,355.96
0.19,6849.00,407.00,90.00,23.00,21.00,5.00,1.00,718596.92,400.08
0.19,6801.00,435.00,101.00,26.00,27.00,5.00,1.00,807757.98,440.36
0.20,6743.00,483.00,104.00,31.00,28.00,6.00,1.00,893662.20,492.15
0.21,6690.00,514.00,123.00,32.00,29.00,6.00,2.00,1000630.16,539.44
0.22,6635.00,555.00,132.00,36.00,28.00,8.00,2.00,1111804.59,612.65
0.22,6574.00,586.00,150.00,41.00,34.00,9.00,2.00,1240340.05,694.51
0.23,6505.00,629.00,163.00,46.00,42.00,9.00,2.00,1377213.22,769.24
0.24,6429.00,685.00,181.00,46.00,41.00,12.00,2.00,1529209.64,882.54
0.24,6351.00,739.00,198.00,50.00,44.00,12.00,2.00,1693510.15,985.97
0.25,6274.00,788.00,216.00,54.00,46.00,16.00,2.00,1870545.66,1140.48
0.26,6201.00,831.00,236.00,60.00,49.00,17.00,2.00,2062211.87,1296.57
0.26,6137.00,866.00,258.00,63.00,50.00,20.00,2.00,2270239.46,1484.13
0.27,6059.00,917.00,276.00,64.00,58.00,19.00,3.00,2487194.44,1640.34
0.28,5984.00,958.00,297.00,68.00,63.00,22.00,4.00,2716806.43,1828.01
0.28,5900.00,1013.00,317.00,71.00,68.00,23.00,4.00,2956470.97,2014.37
0.29,5797.00,1073.00,353.00,73.00,72.00,24.00,4.00,3229349.76,2199.52
0.30,5682.00,1148.00,380.00,78.00,80.00,24.00,4.00,3519029.79,2368.55
0.31,5591.00,1197.00,408.00,84.00,86.00,25.00,5.00,3825550.40,2537.88
0.31,5496.00,1237.00,451.00,86.00,93.00,27.00,6.00,4169979.87,2722.52
0.32,5387.00,1303.00,480.00,92.00,100.00,28.00,6.00,4527984.91,2906.10
0.33,5290.00,1346.00,522.00,95.00,107.00,28.00,8.00,4917913.41,3073.70
0.33,5168.00,1420.00,560.00,102.00,107.00,31.00,8.00,5330976.37,3271.77
0.34,5054.00,1481.00,598.00,107.00,113.00,35.00,8.00,5765159.35,3512.69
0.35,4958.00,1535.00,632.00,108.00,115.00,39.00,9.00,6212614.02,3792.72
0.35,4854.00,1588.00,670.00,113.00,121.00,40.00,10.00,6678194.03,4063.39
0.36,4742.00,1647.00,711.00,119.00,124.00,41.00,12.00,7164828.01,4325.51
0.37,4627.00,1708.00,749.00,129.00,127.00,44.00,12.00,7666175.71,4609.88
0.38,4524.00,1756.00,788.00,140.00,125.00,50.00,13.00,8182458.28,4959.63
0.38,4424.00,1814.00,819.00,145.00,131.00,49.00,14.00,8700356.66,5263.90
0.39,4332.00,1850.00,864.00,152.00,132.00,49.00,17.00,9240762.57,5541.67
0.40,4210.00,1921.00,896.00,164.00,136.00,51.00,18.00,9782186.12,5825.30
0.40,4108.00,1947.00,957.00,169.00,145.00,51.00,19.00,10368105.76,6084.24
