Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,68.23,68.47
0.01,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,62.07,62.51
0.02,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,56.47,57.06
0.03,7388.00,3.00,0.00,0.00,5.00,0.00,0.00,51.37,52.10
0.03,7387.00,3.00,1.00,0.00,5.00,0.00,0.00,61.75,47.56
0.04,7385.00,4.00,1.00,0.00,6.00,0.00,0.00,71.20,43.42
0.05,7384.00,4.00,1.00,0.00,7.00,0.00,0.00,79.80,39.64
0.06,7384.00,4.00,1.00,0.00,7.00,0.00,0.00,87.62,36.19
0.06,7382.00,6.00,1.00,0.00,7.00,0.00,0.00,94.73,33.03
0.07,7382.00,5.00,2.00,0.00,6.00,1.00,0.00,116.22,45.18
0.08,7379.00,5.00,3.00,0.00,8.00,1.00,0.00,150.80,56.27
0.08,7376.00,4.00,4.00,0.00,11.00,1.00,0.00,197.28,66.39
0.09,7376.00,4.00,4.00,0.00,11.00,1.00,0.00,239.56,75.64
0.10,7375.00,4.00,3.00,1.00,12.00,1.00,0.00,263.00,84.07
0.10,7371.00,8.00,3.00,1.00,11.00,2.00,0.00,284.33,106.80
0.11,7368.00,9.00,3.00,1.00,13.00,2.00,0.00,303.73,127.54
0.12,7363.00,12.00,3.00,1.00,15.00,2.00,0.00,321.38,146.49
0.12,7360.00,13.00,2.00,2.00,17.00,2.00,0.00,322.41,163.78
0.13,7358.00,14.00,2.00,2.00,16.00,4.00,0.00,323.35,209.61
0.14,7357.00,14.00,2.00,2.00,16.00,5.00,0.00,324.21,266.47
0.15,7349.00,16.00,3.00,2.00,21.00,5.00,0.00,340.01,318.38
0.15,7348.00,16.00,3.00,2.00,22.00,5.00,0.00,354.38,365.78
0.16,7347.00,16.00,3.00,2.00,23.00,5.00,0.00,367.46,409.04
0.17,7345.00,16.00,3.00,2.00,23.00,7.00,0.00,379.35,478.59
0.17,7337.00,19.00,4.00,2.00,26.00,8.00,0.00,405.20,557.10
0.18,7333.00,19.00,5.00,2.00,27.00,10.00,0.00,443.74,658.82
0.19,7329.00,20.00,4.00,3.00,29.00,10.00,1.00,463.77,751.68
0.19,7321.00,19.00,5.00,3.00,37.00,10.00,1.00,497.02,836.46
0.20,7313.00,22.00,6.00,3.00,41.00,10.00,1.00,542.29,913.86
0.21,7309.00,23.00,6.00,3.00,42.00,12.00,1.00,583.47,1014.56
0.22,7304.00,23.00,6.00,3.00,45.00,14.00,1.00,620.93,1136.54
0.22,7301.00,22.00,8.00,3.00,46.00,15.00,1.00,685.06,1262.92
0.23,7291.00,22.00,9.00,3.00,55.00,15.00,1.00,758.42,1378.30
0.24,7282.00,24.00,10.00,3.00,59.00,17.00,1.00,840.19,1513.67
0.24,7279.00,25.00,10.00,3.00,59.00,19.00,1.00,914.57,1667.31
0.25,7264.00,24.00,12.00,3.00,71.00,20.00,2.00,1012.28,1822.59
0.26,7253.00,24.00,13.00,3.00,79.00,22.00,2.00,1116.19,1994.39
0.26,7245.00,25.00,14.00,3.00,79.00,28.00,2.00,1225.75,2241.38
0.27,7233.00,28.00,13.00,4.00,83.00,32.00,3.00,1310.39,2526.95
0.28,7218.00,31.00,13.00,5.00,90.00,35.00,4.00,1387.39,2832.72
0.28,7203.00,33.00,13.00,5.00,101.00,36.00,5.00,1457.44,3126.89
0.29,7188.00,36.00,12.00,6.00,109.00,40.00,5.00,1506.15,3455.54
0.30,7174.00,36.00,11.00,7.00,119.00,43.00,6.00,1535.43,3800.64
0.31,7154.00,37.00,11.00,7.00,135.00,46.00,6.00,1562.07,4160.76
0.31,7132.00,40.00,12.00,8.00,151.00,45.00,8.00,1601.33,4474.50
0.32,7114.00,41.00,12.00,8.00,163.00,49.00,9.00,1637.04,4821.01
0.33,7101.00,43.00,11.00,9.00,173.00,50.00,9.00,1654.51,5152.37
0.33,7081.00,44.00,12.00,9.00,189.00,52.00,9.00,1685.42,5484.93
0.34,7062.00,43.00,14.00,10.00,201.00,54.00,12.00,1743.59,5818.57
0.35,7042.00,43.00,15.00,10.00,215.00,58.00,13.00,1811.53,6183.25
0.35,7026.00,42.00,15.00,12.00,228.00,57.00,16.00,1873.33,6501.16
0.36,7001.00,45.00,15.00,12.00,245.00,62.00,16.00,1929.56,6866.50
0.37,6987.00,47.00,15.00,12.00,254.00,65.00,16.00,1980.71,7245.09
0.38,6964.00,47.00,16.00,12.00,272.00,68.00,17.00,2042.27,7635.79
0.38,6937.00,47.00,17.00,13.00,292.00,72.00,18.00,2113.29,8052.56
0.39,6918.00,47.00,17.00,14.00,299.00,82.00,19.00,2177.90,8583.27
0.40,6900.00,47.00,17.00,16.00,307.00,88.00,21.00,2236.68,9157.91
0.40,6886.00,47.00,19.00,16.00,308.00,99.00,21.00,2320.19,9847.77
0.41,6852.00,45.00,20.00,18.00,333.00,104.00,24.00,2411.19,10552.67
0.42,6834.00,48.00,21.00,18.00,340.00,109.00,26.00,2509.00,11271.31
0.42,6810.00,52.00,21.00,18.00,344.00,123.00,28.00,2597.98,12137.69
0.43,6783.00,55.00,21.00,18.00,356.00,132.00,31.00,2678.93,13063.84
0.44,6751.00,58.00,22.00,18.00,374.00,139.00,34.00,2767.59,14014.51
0.44,6722.00,57.00,25.00,18.00,392.00,145.00,37.00,2893.32,14972.53
0.45,6695.00,59.00,25.00,19.00,403.00,154.00,41.00,3007.69,15982.35
0.46,6671.00,59.00,25.00,20.00,418.00,159.00,44.00,3111.74,16979.35
0.47,6644.00,59.00,27.00,20.00,425.00,171.00,50.00,3236.45,18069.81
0.47,6616.00,60.00,28.00,20.00,442.00,178.00,52.00,3364.91,19170.48
0.48,6583.00,61.00,29.00,20.00,463.00,184.00,56.00,3496.81,20265.44
0.49,6557.00,62.00,30.00,20.00,479.00,191.00,57.00,3631.82,21370.23
0.49,6513.00,65.00,28.00,22.00,505.00,202.00,61.00,3724.59,22544.06
0.50,6479.00,66.00,30.00,23.00,522.00,213.00,63.00,3839.04,23780.94
0.51,6445.00,66.00,31.00,24.00,535.00,230.00,65.00,3958.18,25165.51
0.51,6411.00,66.00,32.00,24.00,555.00,238.00,70.00,4081.58,26549.70
0.52,6364.00,67.00,36.00,24.00,578.00,255.00,72.00,4253.94,28068.76
0.53,6323.00,67.00,38.00,24.00,606.00,259.00,79.00,4440.78,29515.63
0.53,6283.00,67.00,40.00,26.00,630.00,265.00,85.00,4640.80,30926.66
0.54,6243.00,70.00,39.00,28.00,647.00,278.00,91.00,4807.74,32410.12
0.55,6202.00,70.00,41.00,29.00,668.00,294.00,92.00,4989.66,34004.77
0.56,6157.00,74.00,42.00,29.00,684.00,312.00,98.00,5170.18,35730.99
0.56,6113.00,76.00,44.00,30.00,704.00,328.00,101.00,5364.44,37547.26
0.57,6072.00,76.00,47.00,30.00,720.00,345.00,106.00,5586.24,39460.78
0.58,6004.00,81.00,45.00,32.00,762.00,360.00,112.00,5757.97,41433.01
0.58,5953.00,86.00,45.00,32.00,781.00,380.00,119.00,5914.19,43533.98
0.59,5903.00,85.00,50.00,32.00,803.00,399.00,124.00,6131.43,45737.44
0.60,5849.00,90.00,47.00,36.00,822.00,424.00,128.00,6283.98,48124.61
0.60,5792.00,90.00,47.00,40.00,851.00,445.00,131.00,6422.77,50619.41
0.61,5748.00,92.00,48.00,40.00,868.00,466.00,134.00,6564.04,53212.45
0.62,5698.00,94.00,47.00,42.00,885.00,495.00,135.00,6677.54,56015.37
0.62,5652.00,93.00,50.00,42.00,907.00,514.00,138.00,6825.87,58859.66
0.63,5592.00,96.00,50.00,44.00,932.00,539.00,143.00,6960.80,61831.86
0.64,5533.00,97.00,51.00,45.00,956.00,570.00,144.00,7098.57,65010.97
