Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7392.00,2.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7391.00,2.00,0.00,0.00,3.00,0.00,0.00,68.23,68.47
0.01,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,62.07,62.51
0.02,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,56.47,57.06
0.03,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,51.37,52.10
0.03,7385.00,5.00,0.00,0.00,6.00,0.00,0.00,46.73,47.56
0.04,7382.00,6.00,0.00,0.00,7.00,1.00,0.00,42.51,58.44
0.05,7382.00,6.00,0.00,0.00,7.00,1.00,0.00,38.67,68.38
0.06,7381.00,7.00,0.00,0.00,7.00,1.00,0.00,35.18,77.44
0.06,7380.00,6.00,2.00,0.00,7.00,1.00,0.00,332.47,85.72
0.07,7379.00,6.00,2.00,0.00,8.00,1.00,0.00,602.92,93.28
0.08,7378.00,6.00,2.00,0.00,8.00,2.00,0.00,848.95,115.21
0.08,7377.00,5.00,3.00,0.00,9.00,2.00,0.00,1223.00,135.22
0.09,7377.00,4.00,4.00,0.00,9.00,2.00,0.00,1713.52,153.49
0.10,7375.00,4.00,4.00,0.00,11.00,2.00,0.00,2159.75,170.17
0.10,7374.00,4.00,4.00,0.00,12.00,2.00,0.00,2565.70,185.40
0.11,7370.00,5.00,5.00,0.00,14.00,2.00,0.00,3085.23,199.30
0.12,7367.00,6.00,5.00,0.00,16.00,2.00,0.00,3557.86,212.00
0.12,7362.00,9.00,5.00,0.00,18.00,2.00,0.00,3987.82,223.58
0.13,7358.00,13.00,5.00,0.00,17.00,2.00,1.00,4378.97,234.16
0.14,7356.00,15.00,5.00,0.00,16.00,2.00,2.00,4734.80,243.82
0.15,7354.00,13.00,7.00,1.00,17.00,2.00,2.00,5358.97,252.63
0.15,7352.00,13.00,6.00,2.00,19.00,2.00,2.00,5776.56,260.68
0.16,7349.00,15.00,6.00,2.00,20.00,2.00,2.00,6156.46,268.03
0.17,7346.00,16.00,6.00,2.00,22.00,2.00,2.00,6502.05,274.73
0.17,7343.00,16.00,5.00,3.00,25.00,1.00,3.00,6666.22,265.84
0.18,7338.00,15.00,5.00,4.00,29.00,2.00,3.00,6815.56,272.73
0.19,7333.00,20.00,5.00,4.00,29.00,2.00,3.00,6951.43,279.03
0.19,7328.00,19.00,5.00,5.00,34.00,2.00,3.00,7075.02,284.78
0.20,7325.00,21.00,5.00,5.00,33.00,4.00,3.00,7187.46,320.08
0.21,7320.00,24.00,5.00,5.00,34.00,5.00,3.00,7289.75,367.32
0.22,7316.00,25.00,5.00,5.00,35.00,7.00,3.00,7382.81,440.50
0.22,7311.00,26.00,5.00,5.00,39.00,6.00,4.00,7467.46,492.28
0.23,7305.00,28.00,7.00,5.00,41.00,5.00,5.00,7844.93,524.53
0.24,7305.00,28.00,7.00,5.00,40.00,6.00,5.00,8188.33,568.99
0.24,7302.00,29.00,7.00,6.00,40.00,6.00,6.00,8500.72,609.59
0.25,7299.00,29.00,7.00,6.00,37.00,11.00,7.00,8784.92,721.76
0.26,7294.00,28.00,9.00,6.00,41.00,11.00,7.00,9343.92,824.17
0.26,7290.00,28.00,10.00,6.00,43.00,12.00,7.00,10002.68,932.68
0.27,7287.00,28.00,11.00,6.00,44.00,13.00,7.00,10752.21,1046.77
0.28,7281.00,29.00,12.00,7.00,45.00,15.00,7.00,11584.30,1180.97
0.28,7278.00,31.00,12.00,7.00,44.00,17.00,7.00,12341.27,1333.52
0.29,7270.00,31.00,13.00,7.00,49.00,18.00,8.00,13180.13,1487.82
0.30,7260.00,34.00,13.00,7.00,54.00,19.00,9.00,13943.27,1643.71
0.31,7255.00,33.00,15.00,7.00,57.00,20.00,9.00,14937.97,1801.04
0.31,7244.00,36.00,16.00,8.00,60.00,23.00,9.00,15993.11,1989.75
0.32,7239.00,36.00,15.00,9.00,64.00,23.00,10.00,16802.75,2162.02
0.33,7229.00,36.00,16.00,10.00,70.00,24.00,11.00,17689.54,2334.32
0.33,7222.00,36.00,17.00,11.00,74.00,24.00,12.00,18646.50,2491.61
0.34,7211.00,37.00,20.00,11.00,75.00,29.00,13.00,19967.76,2710.32
0.35,7204.00,38.00,19.00,12.00,78.00,32.00,13.00,21019.51,2955.06
