Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7394.00,1.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,68.23,68.47
0.01,7390.00,2.00,0.00,0.00,4.00,0.00,0.00,62.07,62.51
0.02,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,56.47,57.06
0.03,7388.00,3.00,0.00,0.00,5.00,0.00,0.00,51.37,52.10
0.03,7388.00,3.00,0.00,0.00,5.00,0.00,0.00,46.73,47.56
0.04,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,42.51,43.42
0.05,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,38.67,39.64
0.06,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,35.18,36.19
0.06,7384.00,5.00,0.00,0.00,7.00,0.00,0.00,32.01,33.03
0.07,7381.00,6.00,0.00,0.00,9.00,0.00,0.00,29.12,30.16
0.08,7381.00,6.00,0.00,0.00,9.00,0.00,0.00,26.49,27.53
0.08,7381.00,6.00,0.00,0.00,9.00,0.00,0.00,24.10,25.13
0.09,7381.00,6.00,0.00,0.00,9.00,0.00,0.00,21.92,22.95
0.10,7378.00,8.00,0.00,0.00,10.00,0.00,0.00,19.94,20.95
0.10,7378.00,8.00,0.00,0.00,9.00,1.00,0.00,18.14,34.15
0.11,7378.00,8.00,0.00,0.00,9.00,1.00,0.00,16.50,46.20
0.12,7377.00,8.00,0.00,0.00,10.00,1.00,0.00,15.01,57.20
0.12,7377.00,8.00,0.00,0.00,10.00,1.00,0.00,13.66,67.24
0.13,7375.00,8.00,0.00,0.00,11.00,2.00,0.00,12.43,91.43
0.14,7374.00,8.00,0.00,0.00,11.00,3.00,0.00,11.30,128.54
0.15,7373.00,8.00,0.00,0.00,12.00,3.00,0.00,10.28,162.42
0.15,7370.00,8.00,2.00,0.00,12.00,4.00,0.00,12.36,208.37
0.16,7368.00,8.00,2.00,0.00,14.00,4.00,0.00,14.25,250.31
0.17,7367.00,8.00,2.00,0.00,14.00,5.00,0.00,15.97,303.63
0.17,7365.00,7.00,3.00,0.00,15.00,4.00,2.00,19.03,337.29
0.18,7361.00,6.00,4.00,0.00,19.00,4.00,2.00,23.32,368.01
0.19,7354.00,7.00,4.00,0.00,24.00,5.00,2.00,27.23,411.08
0.19,7348.00,7.00,4.00,0.00,28.00,6.00,3.00,30.78,465.42
0.20,7347.00,6.00,5.00,0.00,29.00,6.00,3.00,35.51,515.04
0.21,7343.00,6.00,5.00,0.00,32.00,7.00,3.00,39.82,575.35
0.22,7339.00,6.00,5.00,0.00,36.00,7.00,3.00,43.73,630.41
0.22,7335.00,6.00,5.00,0.00,39.00,8.00,3.00,47.30,695.70
0.23,7330.00,6.00,5.00,0.00,42.00,10.00,3.00,50.54,785.36
0.24,7325.00,6.00,5.00,0.00,43.00,14.00,3.00,53.49,927.29
0.24,7321.00,6.00,5.00,0.00,46.00,15.00,3.00,56.17,1071.90
0.25,7316.00,6.00,5.00,0.00,50.00,16.00,3.00,58.61,1218.93
0.26,7312.00,6.00,5.00,0.00,53.00,17.00,3.00,60.83,1368.18
0.26,7303.00,7.00,5.00,0.00,60.00,17.00,4.00,62.85,1504.44
0.27,7296.00,7.00,5.00,0.00,67.00,16.00,5.00,64.69,1613.81
0.28,7290.00,7.00,4.00,1.00,71.00,18.00,5.00,64.86,1743.70
0.28,7284.00,7.00,4.00,1.00,73.00,21.00,6.00,65.01,1907.35
0.29,7274.00,6.00,5.00,1.00,80.00,24.00,6.00,66.65,2101.82
0.30,7266.00,6.00,5.00,1.00,86.00,24.00,8.00,68.15,2279.36
0.31,7264.00,6.00,5.00,1.00,79.00,33.00,8.00,69.51,2576.65
0.31,7248.00,6.00,5.00,1.00,94.00,34.00,8.00,70.74,2863.07
0.32,7239.00,7.00,5.00,1.00,101.00,35.00,8.00,71.87,3139.57
0.33,7225.00,7.00,5.00,1.00,113.00,34.00,11.00,72.89,3376.98
0.33,7215.00,6.00,6.00,1.00,119.00,38.00,11.00,75.33,3653.80
0.34,7209.00,6.00,6.00,1.00,122.00,41.00,11.00,77.54,3951.59
0.35,7194.00,6.00,6.00,1.00,134.00,44.00,11.00,79.55,4268.52
0.35,7177.00,5.00,7.00,1.00,145.00,49.00,12.00,82.89,4632.97
0.36,7155.00,6.00,7.00,1.00,160.00,55.00,12.00,85.92,5055.82
0.37,7145.00,6.00,7.00,1.00,166.00,58.00,13.00,88.68,5486.92
0.38,7129.00,6.00,7.00,1.00,180.00,60.00,13.00,91.19,5910.53
0.38,7112.00,6.00,7.00,1.00,192.00,64.00,14.00,93.47,6357.34
0.39,7098.00,5.00,7.00,2.00,199.00,71.00,14.00,95.55,6870.41
0.40,7081.00,6.00,6.00,3.00,211.00,74.00,15.00,95.94,7383.88
0.40,7062.00,6.00,6.00,3.00,226.00,71.00,22.00,96.29,7807.56
0.41,7044.00,6.00,6.00,3.00,234.00,80.00,23.00,96.61,8329.56
0.42,7024.00,5.00,7.00,3.00,250.00,80.00,27.00,98.41,8806.11
0.42,7013.00,5.00,7.00,3.00,248.00,91.00,29.00,100.04,9406.41
0.43,6990.00,5.00,7.00,3.00,265.00,95.00,31.00,101.52,10014.53
0.44,6965.00,5.00,6.00,4.00,285.00,100.00,31.00,101.37,10644.82
0.44,6945.00,6.00,6.00,4.00,296.00,103.00,36.00,101.24,11265.29
0.45,6920.00,5.00,7.00,4.00,316.00,105.00,39.00,102.61,11861.79
0.46,6896.00,5.00,7.00,4.00,327.00,118.00,39.00,103.86,12601.64
0.47,6870.00,4.00,8.00,4.00,346.00,124.00,40.00,106.51,13367.21
0.47,6845.00,4.00,8.00,4.00,361.00,131.00,43.00,108.91,14171.27
0.48,6813.00,5.00,8.00,5.00,378.00,142.00,45.00,111.10,15070.58
0.49,6787.00,5.00,8.00,5.00,390.00,156.00,45.00,113.09,16101.90
0.49,6759.00,5.00,8.00,5.00,402.00,172.00,45.00,114.89,17283.79
0.50,6731.00,5.00,8.00,5.00,422.00,178.00,47.00,116.54,18452.90
0.51,6701.00,5.00,8.00,5.00,443.00,185.00,49.00,118.04,19625.38
0.51,6667.00,5.00,8.00,5.00,461.00,196.00,54.00,119.40,20861.01
0.52,6638.00,5.00,8.00,5.00,477.00,208.00,55.00,120.64,22169.33
0.53,6602.00,5.00,8.00,5.00,500.00,214.00,62.00,121.77,23453.86
0.53,6564.00,4.00,9.00,5.00,517.00,233.00,64.00,124.30,24911.98
0.54,6536.00,4.00,8.00,6.00,528.00,245.00,69.00,125.09,26423.41
0.55,6489.00,4.00,6.00,8.00,557.00,257.00,75.00,122.81,27983.51
0.56,6463.00,4.00,6.00,8.00,556.00,282.00,77.00,120.74,29783.34
0.56,6423.00,4.00,5.00,9.00,580.00,297.00,78.00,117.35,31651.79
0.57,6385.00,4.00,4.00,10.00,600.00,311.00,82.00,112.77,33567.87
0.58,6341.00,4.00,4.00,10.00,624.00,327.00,86.00,108.60,35557.48
0.58,6288.00,4.00,4.00,10.00,658.00,343.00,89.00,104.80,37614.21
0.59,6239.00,4.00,4.00,10.00,688.00,356.00,95.00,101.35,39687.15
0.60,6200.00,4.00,4.00,10.00,707.00,374.00,97.00,98.21,41850.00
0.60,6160.00,4.00,3.00,11.00,734.00,382.00,102.00,93.85,43944.70
0.61,6110.00,4.00,3.00,11.00,760.00,405.00,103.00,89.88,46202.54
0.62,6071.00,6.00,3.00,11.00,766.00,427.00,112.00,86.28,48594.28
0.62,6027.00,6.00,3.00,11.00,787.00,444.00,118.00,82.99,51033.15
0.63,6000.00,7.00,3.00,11.00,795.00,458.00,122.00,80.01,53469.98
0.64,5963.00,7.00,3.00,11.00,809.00,478.00,125.00,77.29,55995.08
0.65,5918.00,7.00,3.00,11.00,832.00,493.00,132.00,74.82,58525.66
