Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,0.00,0.00,0.00,2.00,1.00,0.00,75.00,90.02
0.01,7391.00,0.00,0.00,0.00,4.00,1.00,0.00,68.52,97.21
0.01,7389.00,0.00,0.00,0.00,6.00,1.00,0.00,62.61,103.77
0.02,7386.00,2.00,0.00,0.00,7.00,1.00,0.00,57.20,109.75
0.03,7385.00,3.00,0.00,0.00,7.00,1.00,0.00,52.26,115.22
0.03,7383.00,4.00,0.00,0.00,8.00,1.00,0.00,47.75,120.21
0.04,7381.00,5.00,0.00,0.00,9.00,1.00,0.00,43.63,124.77
0.05,7381.00,5.00,0.00,0.00,9.00,1.00,0.00,39.86,128.92
0.06,7379.00,6.00,0.00,0.00,10.00,1.00,0.00,36.42,132.72
0.06,7377.00,6.00,1.00,0.00,10.00,2.00,0.00,183.51,151.21
0.07,7374.00,9.00,1.00,0.00,10.00,2.00,0.00,317.90,168.09
0.08,7368.00,12.00,1.00,0.00,13.00,2.00,0.00,440.68,183.50
0.08,7364.00,16.00,1.00,0.00,13.00,2.00,0.00,552.87,197.57
0.09,7356.00,21.00,2.00,0.00,14.00,3.00,0.00,805.60,225.43
0.10,7349.00,24.00,2.00,0.00,17.00,3.00,1.00,1036.51,250.87
0.10,7338.00,31.00,4.00,0.00,18.00,4.00,1.00,1547.95,289.12
0.11,7319.00,45.00,7.00,0.00,20.00,4.00,1.00,2465.93,324.04
0.12,7293.00,68.00,8.00,0.00,21.00,4.00,2.00,3454.88,355.91
0.12,7257.00,100.00,11.00,0.00,22.00,4.00,2.00,4809.15,385.02
0.13,7202.00,147.00,16.00,0.00,25.00,4.00,2.00,6797.66,411.58
0.14,7132.00,209.00,22.00,0.00,26.00,5.00,2.00,9515.88,450.86
0.15,7021.00,307.00,29.00,2.00,29.00,6.00,2.00,13051.04,501.74
0.15,6885.00,421.00,42.00,3.00,37.00,6.00,2.00,18234.00,548.19
0.16,6721.00,567.00,56.00,4.00,38.00,8.00,2.00,25072.73,620.64
0.17,6511.00,748.00,81.00,5.00,40.00,9.00,2.00,35076.83,701.80
0.17,6214.00,1013.00,108.00,6.00,43.00,10.00,2.00,48273.48,790.93
0.18,5869.00,1320.00,139.00,7.00,46.00,13.00,2.00,64987.97,917.36
0.19,5429.00,1708.00,178.00,11.00,52.00,16.00,2.00,86118.45,1077.85
0.19,4911.00,2152.00,240.00,14.00,61.00,14.00,4.00,114738.99,1194.32
0.20,4317.00,2657.00,321.00,17.00,63.00,17.00,4.00,153057.32,1345.71
0.21,3684.00,3187.00,417.00,18.00,68.00,18.00,4.00,202489.67,1498.95
0.22,2960.00,3794.00,523.00,22.00,68.00,24.00,5.00,263578.83,1728.98
0.22,2240.00,4369.00,663.00,26.00,67.00,26.00,5.00,340426.29,1969.03
0.23,1531.00,4933.00,805.00,28.00,63.00,31.00,5.00,431972.00,2263.29
0.24,948.00,5361.00,954.00,31.00,62.00,35.00,5.00,537998.64,2592.02
0.24,543.00,5591.00,1121.00,38.00,60.00,37.00,6.00,659960.16,2922.18
0.25,256.00,5704.00,1287.00,43.00,60.00,38.00,8.00,796330.60,3238.60
0.26,102.00,5682.00,1461.00,45.00,59.00,39.00,8.00,947067.82,3542.50
0.26,36.00,5598.00,1603.00,53.00,58.00,40.00,8.00,1106124.07,3834.96
0.27,11.00,5476.00,1746.00,57.00,54.00,44.00,8.00,1272931.36,4162.04
0.28,6.00,5341.00,1874.00,69.00,53.00,44.00,9.00,1444567.04,4460.65
0.28,3.00,5199.00,2010.00,78.00,52.00,43.00,11.00,1621816.10,4718.23
0.29,1.00,5035.00,2168.00,86.00,51.00,44.00,11.00,1807499.02,4968.40
0.30,0.00,4875.00,2318.00,97.00,49.00,43.00,14.00,1999685.79,5181.77
0.31,0.00,4759.00,2424.00,107.00,48.00,44.00,14.00,2191204.74,5391.58
0.31,0.00,4621.00,2556.00,113.00,45.00,46.00,15.00,2386019.54,5613.16
0.32,0.00,4493.00,2673.00,124.00,43.00,47.00,16.00,2581592.14,5830.48
