Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7395.00,0.00,0.00,0.00,1.00,0.00,0.00,75.00,75.00
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,68.23,68.47
0.01,7391.00,1.00,0.00,0.00,4.00,0.00,0.00,62.07,62.51
0.02,7389.00,2.00,0.00,0.00,5.00,0.00,0.00,56.47,57.06
0.03,7387.00,4.00,0.00,0.00,5.00,0.00,0.00,51.37,52.10
0.03,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,46.73,47.56
0.04,7386.00,4.00,0.00,0.00,6.00,0.00,0.00,42.51,43.42
0.05,7385.00,4.00,0.00,0.00,7.00,0.00,0.00,38.67,39.64
0.06,7382.00,6.00,0.00,0.00,8.00,0.00,0.00,35.18,36.19
0.06,7382.00,6.00,0.00,0.00,8.00,0.00,0.00,32.01,33.03
0.07,7381.00,7.00,0.00,0.00,8.00,0.00,0.00,29.12,30.16
0.08,7380.00,7.00,0.00,0.00,9.00,0.00,0.00,26.49,27.53
0.08,7379.00,7.00,1.00,0.00,9.00,0.00,0.00,39.12,25.13
0.09,7379.00,6.00,2.00,0.00,9.00,0.00,0.00,65.63,22.95
0.10,7379.00,6.00,2.00,0.00,9.00,0.00,0.00,89.76,20.95
0.10,7378.00,6.00,2.00,0.00,8.00,2.00,0.00,111.70,49.17
0.11,7377.00,6.00,2.00,0.00,9.00,2.00,0.00,131.66,74.94
0.12,7377.00,6.00,2.00,0.00,9.00,2.00,0.00,149.82,98.46
0.12,7376.00,6.00,2.00,0.00,10.00,2.00,0.00,166.34,119.93
0.13,7375.00,5.00,3.00,0.00,11.00,2.00,0.00,196.39,139.53
0.14,7374.00,5.00,3.00,0.00,11.00,2.00,1.00,223.73,157.43
0.15,7370.00,7.00,4.00,0.00,11.00,3.00,1.00,263.63,188.79
0.15,7367.00,8.00,4.00,0.00,13.00,2.00,2.00,299.92,202.40
0.16,7361.00,12.00,4.00,0.00,15.00,2.00,2.00,332.94,214.82
0.17,7359.00,13.00,4.00,0.00,16.00,2.00,2.00,362.97,226.16
0.17,7356.00,13.00,5.00,0.00,18.00,2.00,2.00,405.32,236.51
0.18,7355.00,13.00,4.00,1.00,19.00,2.00,2.00,428.82,245.96
0.19,7354.00,13.00,4.00,1.00,20.00,2.00,2.00,450.20,254.59
0.19,7352.00,13.00,4.00,1.00,21.00,3.00,2.00,469.65,277.49
0.20,7352.00,13.00,4.00,1.00,20.00,4.00,2.00,487.34,313.42
0.21,7350.00,13.00,5.00,1.00,20.00,5.00,2.00,518.46,361.25
0.22,7345.00,14.00,5.00,1.00,21.00,8.00,2.00,546.77,449.98
0.22,7340.00,15.00,5.00,1.00,25.00,8.00,2.00,572.53,530.98
0.23,7334.00,18.00,5.00,1.00,25.00,11.00,2.00,595.96,650.00
0.24,7329.00,18.00,6.00,1.00,29.00,11.00,2.00,632.29,758.65
0.24,7325.00,18.00,5.00,2.00,32.00,11.00,3.00,650.33,857.85
0.25,7318.00,20.00,5.00,2.00,35.00,13.00,3.00,666.73,978.45
0.26,7312.00,22.00,5.00,2.00,38.00,13.00,4.00,681.66,1088.55
0.26,7302.00,22.00,5.00,2.00,47.00,14.00,4.00,695.23,1204.09
0.27,7296.00,22.00,5.00,2.00,51.00,16.00,4.00,707.59,1339.61
0.28,7289.00,23.00,5.00,2.00,57.00,15.00,5.00,718.82,1448.31
0.28,7281.00,24.00,5.00,2.00,64.00,15.00,5.00,729.04,1547.54
0.29,7273.00,24.00,4.00,3.00,70.00,17.00,5.00,723.32,1668.18
0.30,7265.00,25.00,5.00,3.00,73.00,20.00,5.00,733.14,1823.39
0.31,7255.00,27.00,6.00,3.00,77.00,23.00,5.00,757.09,2010.15
0.31,7243.00,27.00,7.00,3.00,85.00,26.00,5.00,793.90,2225.71
0.32,7231.00,28.00,7.00,3.00,94.00,27.00,6.00,827.39,2437.53
0.33,7217.00,30.00,7.00,3.00,102.00,31.00,6.00,857.86,2691.00
0.33,7203.00,31.00,8.00,3.00,113.00,32.00,6.00,900.60,2937.42
0.34,7190.00,31.00,9.00,3.00,122.00,34.00,7.00,954.50,3192.42
0.35,7180.00,31.00,9.00,3.00,123.00,42.00,8.00,1003.54,3545.41
0.35,7166.00,31.00,9.00,3.00,135.00,43.00,9.00,1048.15,3882.69
0.36,7150.00,33.00,9.00,3.00,144.00,47.00,10.00,1088.74,4250.68
0.37,7130.00,33.00,10.00,3.00,157.00,53.00,10.00,1140.68,4676.78
0.38,7119.00,32.00,11.00,3.00,163.00,57.00,11.00,1202.95,5125.86
0.38,7101.00,33.00,13.00,3.00,175.00,58.00,13.00,1289.66,5550.86
0.39,7086.00,31.00,14.00,4.00,184.00,63.00,14.00,1383.55,6013.97
0.40,7069.00,31.00,14.00,4.00,196.00,67.00,15.00,1468.97,6496.85
0.40,7047.00,33.00,15.00,4.00,211.00,71.00,15.00,1561.70,6997.77
0.41,7028.00,33.00,16.00,4.00,225.00,75.00,15.00,1661.09,7515.17
0.42,7006.00,33.00,17.00,4.00,242.00,79.00,15.00,1766.52,8047.60
0.42,6989.00,34.00,19.00,4.00,249.00,86.00,15.00,1892.48,8638.84
0.43,6963.00,35.00,18.00,5.00,271.00,87.00,17.00,1992.05,9193.62
0.44,6939.00,36.00,18.00,5.00,285.00,94.00,19.00,2082.63,9805.25
0.44,6915.00,36.00,20.00,5.00,298.00,102.00,20.00,2195.08,10483.80
0.45,6901.00,36.00,20.00,6.00,300.00,109.00,24.00,2297.37,11208.44
0.46,6875.00,39.00,20.00,6.00,315.00,115.00,26.00,2390.43,11960.11
0.47,6851.00,41.00,18.00,8.00,323.00,126.00,29.00,2445.05,12811.59
0.47,6827.00,45.00,18.00,8.00,339.00,127.00,32.00,2494.73,13603.94
0.48,6808.00,44.00,19.00,8.00,344.00,140.00,33.00,2554.95,14522.60
0.49,6784.00,46.00,19.00,8.00,360.00,144.00,35.00,2609.73,15421.36
0.49,6760.00,44.00,22.00,9.00,369.00,154.00,38.00,2704.64,16392.09
0.50,6729.00,48.00,22.00,9.00,384.00,161.00,43.00,2790.98,17383.46
0.51,6703.00,50.00,21.00,10.00,400.00,165.00,47.00,2854.50,18348.59
0.51,6659.00,49.00,25.00,10.00,427.00,175.00,51.00,2972.38,19379.92
0.52,6625.00,47.00,29.00,10.00,449.00,180.00,56.00,3139.72,20396.55
0.53,6597.00,48.00,29.00,11.00,464.00,190.00,57.00,3291.94,21474.90
0.53,6559.00,47.00,29.00,12.00,495.00,195.00,59.00,3430.42,22534.46
0.54,6534.00,42.00,35.00,13.00,502.00,208.00,62.00,3646.54,23697.06
0.55,6504.00,42.00,36.00,14.00,519.00,214.00,67.00,3858.17,24848.56
0.56,6474.00,42.00,36.00,14.00,530.00,228.00,72.00,4050.70,26110.12
0.56,6442.00,45.00,35.00,15.00,539.00,246.00,74.00,4210.82,27532.25
0.57,6409.00,45.00,38.00,15.00,550.00,260.00,79.00,4401.55,29040.86
0.58,6381.00,45.00,39.00,16.00,559.00,271.00,85.00,4590.09,30583.37
0.58,6347.00,49.00,41.00,16.00,575.00,280.00,88.00,4791.66,32126.76
0.59,6309.00,52.00,41.00,17.00,598.00,286.00,93.00,4975.03,33625.91
0.60,6271.00,55.00,41.00,17.00,618.00,299.00,95.00,5141.84,35189.81
0.60,6235.00,58.00,41.00,18.00,636.00,307.00,101.00,5293.60,36737.72
0.61,6198.00,55.00,41.00,22.00,655.00,321.00,104.00,5431.65,38361.17
0.62,6150.00,57.00,38.00,25.00,682.00,336.00,108.00,5512.17,40068.61
0.62,6102.00,58.00,39.00,25.00,713.00,346.00,113.00,5600.45,41777.59
0.63,6062.00,58.00,39.00,27.00,727.00,365.00,118.00,5680.75,43623.21
0.64,6023.00,59.00,37.00,30.00,737.00,390.00,120.00,5723.76,45683.69
0.65,5972.00,59.00,38.00,31.00,765.00,405.00,126.00,5777.91,47790.10
0.65,5930.00,61.00,39.00,31.00,779.00,426.00,130.00,5842.20,50028.58
0.66,5882.00,62.00,41.00,33.00,795.00,445.00,138.00,5930.73,52357.59
0.67,5837.00,64.00,41.00,34.00,814.00,464.00,142.00,6011.26,54769.23
0.67,5791.00,63.00,42.00,34.00,838.00,482.00,146.00,6099.55,57241.29
0.68,5745.00,66.00,41.00,36.00,845.00,510.00,153.00,6164.85,59918.74
0.69,5693.00,69.00,40.00,37.00,876.00,524.00,157.00,6209.22,62573.37
