Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7396.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00
0.01,7395.00,1.00,0.00,0.00,0.00,0.00,0.00,68.23,68.47
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,62.07,62.51
0.02,7390.00,3.00,0.00,0.00,3.00,0.00,0.00,56.47,57.06
0.03,7389.00,3.00,0.00,0.00,4.00,0.00,0.00,51.37,52.10
0.03,7389.00,3.00,0.00,0.00,2.00,2.00,0.00,46.73,77.61
0.04,7387.00,3.00,0.00,0.00,4.00,2.00,0.00,42.51,100.89
0.05,7386.00,3.00,0.00,0.00,4.00,3.00,0.00,38.67,137.18
0.06,7382.00,5.00,0.00,0.00,5.00,4.00,0.00,35.18,185.33
0.06,7381.00,5.00,0.00,0.00,6.00,4.00,0.00,32.01,229.28
0.07,7374.00,4.00,1.00,0.00,13.00,4.00,0.00,30.62,269.41
0.08,7370.00,5.00,1.00,0.00,16.00,4.00,0.00,29.36,306.04
0.08,7368.00,5.00,1.00,0.00,18.00,4.00,0.00,28.21,339.49
0.09,7366.00,3.00,3.00,0.00,19.00,5.00,0.00,30.17,385.04
0.10,7364.00,3.00,2.00,1.00,21.00,5.00,0.00,30.45,426.63
0.10,7360.00,5.00,2.00,1.00,22.00,6.00,0.00,30.71,479.62
0.11,7357.00,5.00,2.00,1.00,24.00,6.00,1.00,30.94,527.99
0.12,7352.00,5.00,3.00,1.00,27.00,5.00,3.00,32.65,557.13
0.12,7349.00,5.00,3.00,1.00,28.00,7.00,3.00,34.21,613.78
0.13,7344.00,5.00,3.00,1.00,32.00,7.00,4.00,35.63,665.50
0.14,7339.00,6.00,3.00,1.00,35.00,8.00,4.00,36.92,727.73
0.15,7338.00,6.00,3.00,1.00,32.00,12.00,4.00,38.09,844.64
0.15,7336.00,6.00,3.00,1.00,33.00,13.00,4.00,39.16,966.40
0.16,7328.00,6.00,3.00,1.00,41.00,13.00,4.00,40.13,1077.55
0.17,7319.00,6.00,3.00,1.00,48.00,14.00,5.00,41.02,1194.04
0.17,7316.00,7.00,3.00,1.00,48.00,16.00,5.00,41.82,1330.44
0.18,7312.00,7.00,3.00,1.00,50.00,17.00,6.00,42.55,1469.98
0.19,7305.00,7.00,3.00,1.00,55.00,18.00,7.00,43.22,1612.40
0.19,7297.00,6.00,4.00,1.00,61.00,20.00,7.00,45.33,1772.46
0.20,7290.00,6.00,4.00,1.00,65.00,22.00,8.00,47.24,1948.63
0.21,7280.00,7.00,4.00,1.00,72.00,24.00,8.00,48.99,2139.51
0.22,7274.00,7.00,4.00,1.00,78.00,24.00,8.00,50.57,2313.76
0.22,7269.00,7.00,4.00,1.00,83.00,23.00,9.00,52.02,2457.82
0.23,7263.00,7.00,4.00,1.00,86.00,26.00,9.00,53.33,2634.41
0.24,7253.00,6.00,5.00,1.00,94.00,27.00,10.00,56.03,2810.64
0.24,7244.00,5.00,6.00,1.00,101.00,29.00,10.00,59.98,3001.57
0.25,7234.00,4.00,7.00,1.00,107.00,33.00,10.00,65.08,3235.97
0.26,7224.00,4.00,7.00,1.00,116.00,32.00,12.00,69.73,3434.93
0.26,7216.00,3.00,8.00,1.00,120.00,36.00,12.00,75.45,3676.66
0.27,7202.00,4.00,8.00,1.00,129.00,38.00,14.00,80.66,3927.39
0.28,7196.00,4.00,8.00,1.00,129.00,42.00,16.00,85.39,4216.38
0.28,7189.00,4.00,8.00,1.00,134.00,44.00,16.00,89.70,4510.26
0.29,7182.00,4.00,7.00,2.00,141.00,44.00,16.00,92.12,4778.54
0.30,7171.00,4.00,7.00,2.00,146.00,49.00,17.00,94.32,5098.58
0.31,7161.00,4.00,7.00,2.00,155.00,50.00,17.00,96.32,5405.77
0.31,7148.00,4.00,7.00,2.00,165.00,51.00,19.00,98.14,5701.23
0.32,7131.00,4.00,7.00,2.00,176.00,54.00,22.00,99.80,6016.04
0.33,7118.00,4.00,7.00,2.00,184.00,59.00,22.00,101.30,6378.55
0.33,7104.00,4.00,7.00,2.00,190.00,66.00,23.00,102.68,6814.66
0.34,7096.00,4.00,6.00,3.00,197.00,66.00,24.00,102.42,7212.79
0.35,7085.00,4.00,6.00,3.00,206.00,66.00,26.00,102.19,7576.26
0.35,7074.00,4.00,6.00,3.00,211.00,68.00,30.00,101.98,7938.12
0.36,7057.00,5.00,6.00,3.00,222.00,71.00,32.00,101.78,8313.54
0.37,7040.00,4.00,7.00,3.00,237.00,73.00,32.00,103.11,8686.32
0.38,7028.00,4.00,7.00,3.00,245.00,77.00,32.00,104.32,9086.73
0.38,7017.00,4.00,6.00,4.00,251.00,81.00,33.00,103.92,9512.37
0.39,7005.00,3.00,7.00,4.00,256.00,87.00,34.00,105.05,9991.08
0.40,6988.00,3.00,7.00,4.00,264.00,94.00,36.00,106.08,10533.27
0.40,6978.00,3.00,7.00,4.00,262.00,106.00,36.00,107.02,11208.53
0.41,6965.00,3.00,6.00,5.00,271.00,107.00,39.00,106.37,11840.01
0.42,6943.00,3.00,6.00,5.00,288.00,111.00,40.00,105.78,12476.60
0.42,6929.00,4.00,6.00,5.00,293.00,115.00,44.00,105.25,13117.84
0.43,6913.00,4.00,6.00,5.00,296.00,124.00,48.00,104.76,13838.46
0.44,6891.00,4.00,6.00,5.00,308.00,131.00,51.00,104.32,14601.49
0.44,6863.00,4.00,7.00,5.00,327.00,138.00,52.00,105.42,15403.24
0.45,6845.00,4.00,7.00,5.00,336.00,144.00,55.00,106.42,16225.32
0.46,6821.00,4.00,7.00,5.00,354.00,147.00,58.00,107.32,17020.89
0.47,6800.00,4.00,7.00,5.00,368.00,149.00,63.00,108.15,17777.22
0.47,6773.00,1.00,9.00,6.00,388.00,151.00,68.00,111.91,18497.74
0.48,6763.00,1.00,9.00,6.00,386.00,161.00,70.00,115.33,19305.76
0.49,6744.00,1.00,9.00,6.00,388.00,176.00,72.00,118.44,20268.76
0.49,6719.00,1.00,8.00,7.00,404.00,183.00,74.00,119.76,21253.07
0.50,6700.00,1.00,8.00,7.00,411.00,187.00,82.00,120.97,22211.76
0.51,6675.00,1.00,8.00,7.00,429.00,194.00,82.00,122.07,23192.14
0.51,6645.00,1.00,8.00,7.00,443.00,204.00,88.00,123.07,24237.37
0.52,6620.00,1.00,7.00,8.00,452.00,216.00,92.00,122.47,25371.88
0.53,6595.00,1.00,7.00,8.00,469.00,222.00,94.00,121.93,26497.73
0.53,6570.00,1.00,7.00,8.00,484.00,228.00,98.00,121.44,27615.68
0.54,6545.00,1.00,7.00,8.00,486.00,244.00,105.00,120.99,28876.66
0.55,6513.00,2.00,7.00,8.00,494.00,262.00,110.00,120.59,30298.26
0.56,6488.00,2.00,7.00,8.00,508.00,271.00,112.00,120.22,31731.27
0.56,6454.00,2.00,7.00,8.00,526.00,282.00,117.00,119.88,33204.76
0.57,6429.00,2.00,7.00,8.00,533.00,297.00,120.00,119.57,34775.29
0.58,6403.00,2.00,7.00,8.00,543.00,309.00,124.00,119.29,36389.35
0.58,6381.00,2.00,7.00,8.00,546.00,325.00,127.00,119.04,38103.22
0.59,6350.00,2.00,7.00,8.00,562.00,336.00,131.00,118.81,39833.12
0.60,6332.00,2.00,7.00,8.00,571.00,342.00,134.00,118.60,41502.52
0.60,6303.00,2.00,7.00,8.00,581.00,355.00,140.00,118.41,43221.85
0.61,6270.00,2.00,6.00,9.00,600.00,364.00,145.00,116.73,44926.68
0.62,6244.00,2.00,6.00,9.00,610.00,377.00,148.00,115.21,46678.37
0.62,6222.00,2.00,6.00,9.00,617.00,389.00,151.00,113.82,48457.80
0.63,6196.00,2.00,6.00,9.00,622.00,406.00,155.00,112.56,50337.67
0.64,6171.00,2.00,6.00,9.00,627.00,422.00,159.00,111.41,52294.23
0.65,6146.00,2.00,6.00,9.00,633.00,434.00,166.00,110.37,54260.69
0.65,6112.00,2.00,6.00,9.00,645.00,454.00,168.00,109.42,56356.39
0.66,6084.00,2.00,6.00,9.00,654.00,464.00,177.00,108.55,58419.83
0.67,6053.00,2.00,6.00,9.00,663.00,481.00,182.00,107.77,60558.99
0.67,6017.00,2.00,6.00,9.00,679.00,499.00,184.00,107.05,62782.29
0.68,5990.00,2.00,6.00,9.00,686.00,510.00,193.00,106.40,64977.25
0.69,5953.00,2.00,6.00,9.00,707.00,523.00,196.00,105.81,67176.39
0.69,5916.00,2.00,6.00,9.00,723.00,539.00,201.00,105.27,69424.40
0.70,5886.00,2.00,6.00,9.00,732.00,556.00,205.00,104.78,71732.06
0.71,5846.00,2.00,6.00,9.00,747.00,577.00,209.00,104.34,74154.26
0.72,5809.00,2.00,6.00,9.00,761.00,593.00,216.00,103.93,76605.92
0.72,5775.00,2.00,5.00,10.00,766.00,620.00,218.00,102.06,79249.72
0.73,5751.00,2.00,5.00,10.00,772.00,633.00,223.00,100.36,81858.61
0.74,5729.00,2.00,3.00,12.00,775.00,650.00,225.00,95.80,84495.72
0.74,5693.00,2.00,2.00,13.00,779.00,678.00,229.00,90.16,87323.85
0.75,5653.00,2.00,2.00,13.00,800.00,688.00,238.00,85.03,90055.94
0.76,5616.00,2.00,2.00,13.00,816.00,706.00,241.00,80.35,92820.56
0.76,5583.00,2.00,2.00,13.00,829.00,719.00,248.00,76.10,95539.74
0.77,5556.00,2.00,2.00,13.00,830.00,741.00,252.00,72.24,98352.66
0.78,5522.00,2.00,2.00,13.00,838.00,762.00,257.00,68.72,101236.12
0.78,5494.00,2.00,2.00,13.00,844.00,777.00,264.00,65.52,104093.85
0.79,5464.00,2.00,2.00,13.00,845.00,803.00,267.00,62.61,107093.34
0.80,5424.00,2.00,2.00,13.00,858.00,825.00,272.00,59.96,110162.16
0.81,5379.00,2.00,2.00,13.00,877.00,844.00,279.00,57.56,113249.20
0.81,5346.00,2.00,2.00,13.00,886.00,861.00,286.00,55.36,116322.82
0.82,5309.00,2.00,2.00,13.00,894.00,885.00,291.00,53.37,119489.36
0.83,5266.00,2.00,2.00,13.00,910.00,907.00,296.00,51.56,122710.67
0.83,5232.00,2.00,2.00,13.00,911.00,939.00,297.00,49.91,126132.23
0.84,5201.00,2.00,2.00,13.00,919.00,954.00,305.00,48.41,129481.20
0.85,5173.00,2.00,2.00,13.00,929.00,969.00,308.00,47.04,132763.90
0.85,5136.00,2.00,2.00,13.00,940.00,990.00,313.00,45.80,136076.24
0.86,5112.00,2.00,2.00,13.00,945.00,999.00,323.00,44.67,139235.37
