Time,U,AI1,AI2,AD,BI2,BI2,BD,VA,VB
0.00,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,75.00,75.00
0.01,7393.00,1.00,0.00,0.00,2.00,0.00,0.00,68.52,68.47
0.01,7392.00,1.00,0.00,0.00,3.00,0.00,0.00,62.61,62.51
0.02,7388.00,2.00,0.00,0.00,5.00,1.00,0.00,57.20,72.09
0.03,7385.00,3.00,1.00,0.00,6.00,1.00,0.00,52.42,80.83
0.03,7381.00,3.00,1.00,0.00,10.00,1.00,0.00,48.04,88.82
0.04,7380.00,3.00,1.00,0.00,11.00,1.00,0.00,44.04,96.11
0.05,7378.00,4.00,1.00,0.00,12.00,1.00,0.00,40.39,102.76
0.06,7378.00,4.00,1.00,0.00,12.00,1.00,0.00,37.05,108.84
0.06,7376.00,3.00,2.00,0.00,14.00,1.00,0.00,34.16,114.38
0.07,7376.00,3.00,2.00,0.00,14.00,1.00,0.00,31.51,119.45
0.08,7373.00,4.00,1.00,1.00,15.00,2.00,0.00,28.94,139.09
0.08,7372.00,4.00,1.00,1.00,16.00,2.00,0.00,26.59,157.03
0.09,7370.00,3.00,2.00,1.00,18.00,2.00,0.00,24.59,173.40
0.10,7367.00,4.00,2.00,1.00,20.00,2.00,0.00,22.77,188.35
0.10,7366.00,4.00,2.00,1.00,21.00,2.00,0.00,21.11,201.99
0.11,7365.00,4.00,2.00,1.00,19.00,5.00,0.00,19.58,259.52
0.12,7365.00,4.00,2.00,1.00,19.00,5.00,0.00,18.19,312.04
0.12,7364.00,3.00,2.00,2.00,19.00,6.00,0.00,16.92,375.00
0.13,7361.00,3.00,2.00,2.00,22.00,5.00,1.00,15.76,417.47
0.14,7359.00,3.00,2.00,2.00,24.00,5.00,1.00,14.70,456.23
0.15,7357.00,3.00,2.00,2.00,24.00,5.00,3.00,13.73,491.62
0.15,7354.00,4.00,2.00,2.00,26.00,5.00,3.00,12.85,523.93
0.16,7350.00,4.00,2.00,2.00,30.00,5.00,3.00,12.04,553.42
0.17,7345.00,4.00,2.00,2.00,35.00,4.00,4.00,11.30,565.32
0.17,7342.00,4.00,2.00,2.00,35.00,7.00,4.00,10.63,621.26
0.18,7341.00,4.00,2.00,2.00,36.00,7.00,4.00,10.01,672.32
0.19,7334.00,4.00,2.00,2.00,42.00,8.00,4.00,9.44,733.97
0.19,7330.00,4.00,2.00,2.00,44.00,8.00,6.00,8.93,790.24
0.20,7326.00,4.00,2.00,2.00,45.00,11.00,6.00,8.46,886.68
0.21,7319.00,4.00,2.00,2.00,50.00,13.00,6.00,8.03,1004.78
0.22,7312.00,4.00,2.00,2.00,55.00,15.00,6.00,7.64,1142.63
0.22,7308.00,3.00,3.00,2.00,59.00,15.00,6.00,7.43,1268.48
0.23,7302.00,3.00,3.00,2.00,65.00,15.00,6.00,7.24,1383.37
0.24,7295.00,3.00,2.00,3.00,70.00,17.00,6.00,6.91,1518.31
0.24,7286.00,3.00,2.00,3.00,78.00,18.00,6.00,6.62,1656.52
0.25,7277.00,3.00,2.00,3.00,86.00,19.00,6.00,6.35,1797.71
0.26,7273.00,3.00,2.00,3.00,86.00,22.00,7.00,6.10,1971.68
0.26,7267.00,3.00,2.00,3.00,90.00,24.00,7.00,5.87,2160.55
0.27,7262.00,3.00,2.00,3.00,92.00,26.00,8.00,5.67,2363.02
0.28,7254.00,2.00,3.00,3.00,99.00,26.00,9.00,5.63,2547.86
0.28,7244.00,2.00,3.00,3.00,106.00,28.00,10.00,5.59,2746.65
0.29,7235.00,2.00,3.00,3.00,108.00,35.00,10.00,5.56,3033.29
0.30,7228.00,2.00,3.00,3.00,113.00,36.00,11.00,5.53,3310.00
0.31,7218.00,2.00,3.00,3.00,118.00,41.00,11.00,5.50,3637.73
0.31,7208.00,3.00,3.00,3.00,124.00,43.00,12.00,5.48,3966.96
0.32,7196.00,3.00,3.00,3.00,134.00,44.00,13.00,5.46,4282.55
0.33,7186.00,3.00,2.00,4.00,141.00,47.00,13.00,5.29,4615.73
0.33,7172.00,3.00,2.00,4.00,155.00,45.00,15.00,5.13,4889.85
0.34,7159.00,3.00,2.00,4.00,163.00,49.00,16.00,4.99,5200.20
0.35,7143.00,3.00,2.00,4.00,176.00,52.00,16.00,4.86,5528.59
0.35,7131.00,3.00,2.00,4.00,183.00,56.00,17.00,4.74,5888.48
0.36,7115.00,3.00,2.00,4.00,193.00,62.00,17.00,4.63,6307.16
0.37,7102.00,2.00,3.00,4.00,202.00,64.00,19.00,4.68,6719.44
0.38,7088.00,3.00,3.00,4.00,212.00,66.00,20.00,4.73,7125.87
0.38,7072.00,2.00,4.00,4.00,222.00,70.00,22.00,4.92,7556.99
0.39,7055.00,2.00,4.00,4.00,233.00,74.00,24.00,5.10,8010.67
0.40,7039.00,2.00,4.00,4.00,242.00,78.00,27.00,5.26,8484.94
0.40,7027.00,2.00,4.00,4.00,249.00,83.00,27.00,5.40,8993.02
0.41,7014.00,2.00,3.00,5.00,255.00,85.00,32.00,5.39,9486.91
0.42,6997.00,2.00,3.00,5.00,259.00,98.00,32.00,5.37,10133.10
0.42,6974.00,2.00,3.00,5.00,272.00,104.00,36.00,5.36,10813.15
0.43,6952.00,2.00,3.00,5.00,284.00,112.00,38.00,5.35,11554.18
0.44,6939.00,2.00,3.00,5.00,293.00,114.00,40.00,5.34,12260.72
0.44,6913.00,2.00,3.00,5.00,309.00,122.00,42.00,5.33,13025.93
0.45,6900.00,2.00,3.00,5.00,314.00,127.00,45.00,5.32,13799.62
0.46,6880.00,2.00,3.00,5.00,324.00,136.00,46.00,5.31,14641.15
