Time,avgI1rd,avgI2rd,avgDrd,Beta,Beff
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.666667e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.333333e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.000000e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.666667e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
8.333333e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
2.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
2.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
2.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
2.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
2.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
3.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
4.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
4.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
4.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
4.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
4.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
4.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
5.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
6.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
7.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
7.166667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
7.333333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
7.500000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
7.666667e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
7.833333e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
8.000000e+00,3.621320e+00,0.000000e+00,0.000000e+00,1.000000e-06,8.823482e-06
8.166667e+00,3.621320e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
8.333333e+00,4.414214e+00,0.000000e+00,0.000000e+00,1.000000e-06,2.822652e-06
8.500000e+00,4.371320e+00,0.000000e+00,0.000000e+00,1.000000e-06,2.258520e-06
8.666667e+00,4.097056e+00,0.000000e+00,0.000000e+00,1.000000e-06,1.807386e-06
8.833333e+00,4.097056e+00,0.000000e+00,0.000000e+00,1.000000e-06,0.000000e+00
9.000000e+00,4.371320e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
9.166667e+00,4.371320e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
9.333333e+00,3.914214e+00,1.500000e+00,0.000000e+00,1.000000e-06,1.484286e-06
9.500000e+00,4.313355e+00,1.500000e+00,0.000000e+00,1.000000e-06,5.944884e-07
9.666667e+00,4.313355e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
9.833333e+00,4.304516e+00,1.500000e+00,0.000000e+00,1.000000e-06,3.817896e-07
1.000000e+01,4.304516e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.016667e+01,4.304516e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.033333e+01,4.304516e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.050000e+01,4.304516e+00,1.500000e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.066667e+01,4.571592e+00,1.500000e+00,0.000000e+00,1.000000e-06,1.276020e-07
1.083333e+01,4.831303e+00,1.500000e+00,0.000000e+00,1.000000e-06,2.057527e-07
1.100000e+01,5.120057e+00,1.500000e+00,0.000000e+00,1.000000e-06,1.661785e-07
1.116667e+01,5.470495e+00,1.500000e+00,0.000000e+00,1.000000e-06,2.691346e-07
1.133333e+01,6.126164e+00,1.500000e+00,0.000000e+00,1.000000e-06,1.638473e-07
1.150000e+01,6.153880e+00,1.500000e+00,0.000000e+00,1.000000e-06,4.445360e-08
1.166667e+01,6.383244e+00,3.000000e+00,0.000000e+00,1.000000e-06,3.631939e-08
1.183333e+01,6.502188e+00,3.927051e+00,0.000000e+00,1.000000e-06,5.962679e-08
1.200000e+01,7.340107e+00,3.927051e+00,0.000000e+00,1.000000e-06,1.230901e-07
1.216667e+01,7.578504e+00,4.483282e+00,0.000000e+00,1.000000e-06,6.132725e-08
1.233333e+01,7.544706e+00,5.705895e+00,0.000000e+00,1.000000e-06,1.708501e-08
1.250000e+01,8.278441e+00,5.705895e+00,0.000000e+00,1.000000e-06,8.643687e-08
1.266667e+01,8.502827e+00,6.557643e+00,0.000000e+00,1.000000e-06,4.898345e-08
1.283333e+01,8.763086e+00,6.201879e+00,0.000000e+00,1.000000e-06,1.049892e-08
1.300000e+01,8.782646e+00,6.201879e+00,0.000000e+00,1.000000e-06,9.089741e-09
1.316667e+01,8.960322e+00,6.023766e+00,0.000000e+00,1.000000e-06,7.950291e-09
1.333333e+01,9.313696e+00,5.789341e+00,0.000000e+00,1.000000e-06,2.108877e-08
1.350000e+01,9.412917e+00,6.018673e+00,0.000000e+00,1.000000e-06,3.141738e-08
1.366667e+01,9.643596e+00,6.865957e+00,0.000000e+00,1.000000e-06,1.134159e-08
1.383333e+01,9.707460e+00,7.374334e+00,0.000000e+00,1.000000e-06,1.551125e-08
1.400000e+01,1.012220e+01,7.374334e+00,0.000000e+00,1.000000e-06,1.133157e-08
1.416667e+01,1.031825e+01,7.901245e+00,0.000000e+00,1.000000e-06,3.728457e-08
1.433333e+01,1.046786e+01,7.901245e+00,0.000000e+00,1.000000e-06,1.361819e-08
1.450000e+01,1.043058e+01,8.136407e+00,0.000000e+00,1.000000e-06,0.000000e+00
1.466667e+01,1.051256e+01,8.779586e+00,0.000000e+00,1.000000e-06,2.451729e-08
1.483333e+01,1.048733e+01,9.194504e+00,0.000000e+00,1.000000e-06,8.951284e-09
1.500000e+01,1.097510e+01,9.237270e+00,0.000000e+00,1.000000e-06,2.942319e-08
1.516667e+01,1.096938e+01,9.449788e+00,0.000000e+00,1.000000e-06,1.073963e-08
1.533333e+01,1.120998e+01,9.885470e+00,0.000000e+00,1.000000e-06,3.528880e-08
1.550000e+01,1.165352e+01,9.986986e+00,0.000000e+00,1.000000e-06,5.153200e-08
1.566667e+01,1.209127e+01,1.009405e+01,0.000000e+00,1.000000e-06,9.879720e-08
1.583333e+01,1.219178e+01,1.040067e+01,0.000000e+00,1.000000e-06,4.632038e-08
1.600000e+01,1.219178e+01,1.040067e+01,0.000000e+00,1.000000e-06,0.000000e+00
1.616667e+01,1.236257e+01,1.050561e+01,0.000000e+00,1.000000e-06,3.683294e-08
1.633333e+01,1.267021e+01,1.050561e+01,0.000000e+00,1.000000e-06,6.025710e-08
1.650000e+01,1.280064e+01,1.050561e+01,0.000000e+00,1.000000e-06,4.372306e-08
1.666667e+01,1.341145e+01,1.066131e+01,0.000000e+00,1.000000e-06,7.122484e-08
1.683333e+01,1.344250e+01,1.082308e+01,0.000000e+00,1.000000e-06,5.138587e-08
1.700000e+01,1.385175e+01,1.076177e+01,0.000000e+00,1.000000e-06,8.280054e-08
1.716667e+01,1.401298e+01,1.073212e+01,0.000000e+00,1.000000e-06,5.888320e-08
1.733333e+01,1.436909e+01,1.076933e+01,0.000000e+00,1.000000e-06,9.339528e-08
1.750000e+01,1.438118e+01,1.086995e+01,0.000000e+00,1.000000e-06,3.253549e-08
1.766667e+01,1.462586e+01,1.077948e+01,0.000000e+00,1.000000e-06,6.707641e-08
1.783333e+01,1.484194e+01,1.086927e+01,0.000000e+00,1.000000e-06,6.799013e-08
1.800000e+01,1.493246e+01,1.115842e+01,0.000000e+00,1.000000e-06,1.013568e-07
1.816667e+01,1.498885e+01,1.140649e+01,0.000000e+00,1.000000e-06,6.568008e-08
1.833333e+01,1.492415e+01,1.183495e+01,0.000000e+00,1.000000e-06,3.116283e-08
1.850000e+01,1.501372e+01,1.183495e+01,0.000000e+00,1.000000e-06,5.775216e-08
1.866667e+01,1.495924e+01,1.211605e+01,0.000000e+00,1.000000e-06,2.613732e-08
1.883333e+01,1.526079e+01,1.216411e+01,0.000000e+00,1.000000e-06,1.159086e-07
1.900000e+01,1.540485e+01,1.225954e+01,0.000000e+00,1.000000e-06,2.015949e-08
1.916667e+01,1.541528e+01,1.225954e+01,0.000000e+00,1.000000e-06,1.726174e-08
1.933333e+01,1.493587e+01,1.298204e+01,0.000000e+00,1.000000e-06,0.000000e+00
1.950000e+01,1.509710e+01,1.297498e+01,0.000000e+00,1.000000e-06,1.091614e-08
1.966667e+01,1.522570e+01,1.303373e+01,0.000000e+00,1.000000e-06,8.771831e-09
1.983333e+01,1.532904e+01,1.314279e+01,0.000000e+00,1.000000e-06,1.418333e-08
2.000000e+01,1.558102e+01,1.306077e+01,0.000000e+00,1.000000e-06,5.764560e-09
2.016667e+01,1.567683e+01,1.304226e+01,0.000000e+00,1.000000e-06,4.712580e-09
2.033333e+01,1.573382e+01,1.316075e+01,0.000000e+00,1.000000e-06,7.748663e-09
2.050000e+01,1.573105e+01,1.341534e+01,2.121320e+00,1.000000e-06,3.204503e-09
2.066667e+01,1.623051e+01,1.354539e+01,2.828427e+00,1.000000e-06,8.008495e-09
2.083333e+01,1.635884e+01,1.354539e+01,2.828427e+00,1.000000e-06,2.344687e-09
2.100000e+01,1.650329e+01,1.367093e+01,2.871320e+00,1.000000e-06,4.236853e-09
2.116667e+01,1.659616e+01,1.373080e+01,2.871320e+00,1.000000e-06,1.898585e-09
2.133333e+01,1.669838e+01,1.383225e+01,2.871320e+00,1.000000e-06,3.547666e-09
2.150000e+01,1.707091e+01,1.382488e+01,2.871320e+00,1.000000e-06,4.907834e-09
2.166667e+01,1.703261e+01,1.392980e+01,2.871320e+00,1.000000e-06,1.493132e-09
2.183333e+01,1.734025e+01,1.390970e+01,2.871320e+00,1.000000e-06,4.058870e-09
2.200000e+01,1.720261e+01,1.410625e+01,2.871320e+00,1.000000e-06,1.219211e-09
2.216667e+01,1.735415e+01,1.423252e+01,3.638697e+00,1.000000e-06,1.092291e-09
2.233333e+01,1.740829e+01,1.432343e+01,4.032248e+00,1.000000e-06,9.772327e-10
2.250000e+01,1.729544e+01,1.445678e+01,4.032248e+00,1.000000e-06,1.783485e-09
2.266667e+01,1.757110e+01,1.458834e+01,3.884784e+00,1.000000e-06,3.338815e-09
2.283333e+01,1.799113e+01,1.460385e+01,3.884784e+00,1.000000e-06,3.872102e-09
2.300000e+01,1.821432e+01,1.460385e+01,3.884784e+00,1.000000e-06,2.191287e-09
2.316667e+01,1.842615e+01,1.460385e+01,3.884784e+00,1.000000e-06,3.405125e-09
2.333333e+01,1.865050e+01,1.465241e+01,3.884784e+00,1.000000e-06,2.512996e-09
2.350000e+01,1.902701e+01,1.473724e+01,4.149186e+00,1.000000e-06,4.024846e-09
2.366667e+01,1.929309e+01,1.484332e+01,4.433521e+00,1.000000e-06,2.089061e-09
2.383333e+01,1.975061e+01,1.507034e+01,4.433521e+00,1.000000e-06,3.819476e-09
